,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
5525,Local comercial,Chaclacayo,0,0,0,35,750.0,600.0,29.0
5526,Local comercial,Pachacámac,0,4,0,420,33600.0,7140.0,
5527,Local comercial,Chorrillos,0,3,0,241,15000.0,9384.0,
5528,Local comercial,La Punta,0,10,0,450,22000.0,,
5529,Local comercial,Rímac,0,0,0,150,25000.0,2400.0,694.0
5530,Casa comercial,San Miguel,0,1,0,80,3800.0,,
5531,Local comercial,Pachacámac,0,0,0,25,600.0,360.0,112.0
5532,Local comercial,Pachacámac,0,0,0,698,41903.0,13821.0,3667.0
5533,Tienda/Salón,Lince,0,1,0,46,4000.0,,
5534,Casa comercial,Lurigancho,4,0,1,182,8000.0,,14000.0
5535,Local comercial,Jesús María,0,1,0,80,1900.0,850.0,2325.0
5536,Local comercial,Comas,0,2,0,290,30000.0,11000.0,1300.0
5537,Tienda/Salón,San Miguel,0,0,0,32,7200.0,100.0,327.0
5538,Local comercial,Pachacámac,0,10,0,810,45000.0,6500.0,
5539,Local comercial,Lurín,0,7,0,670,50250.0,16750.0,
5540,Local comercial,San Borja,0,0,0,39,1200.0,690.0,146.0
5541,Local comercial,Lince,0,0,0,30,1200.0,400.0,
5542,Local comercial,Ate,0,0,0,36,1000.0,740.0,110.0
5543,Local comercial,Ate,0,1,0,27,1000.0,795.0,183.0
5544,Casa comercial,San Luis,9,6,1,240,7000.0,,618.0
5545,Local comercial,Chorrillos,0,7,0,458,50000.0,17546.0,2943.0
5546,Local comercial,Comas,0,1,0,115,11500.0,4200.0,690.0
5547,Almacén,Ventanilla,0,0,0,500,5500.0,,
5548,Tienda/Salón,Punta Negra,0,4,0,500,9500.0,,1000.0
5549,Tienda/Salón,Ate,0,0,0,800,45000.0,29000.0,
5550,Local comercial,San Borja,0,0,0,278,9600.0,2803.0,1607.0
5551,Local comercial,Comas,0,1,0,29,1000.0,650.0,52.0
5552,Local comercial,Ate,0,2,0,62,4000.0,1400.0,120.0
5553,Tienda/Salón,La Perla,0,1,0,42,3500.0,817.0,452.0
5554,Tienda/Salón,Ate,0,0,0,379,35000.0,4500.0,8680.0
5555,Local comercial,Ate,0,1,0,29,1100.0,600.0,
5556,Tienda/Salón,Los Olivos,0,0,0,85,6500.0,,398.0
5557,Local comercial,Pachacámac,0,0,0,94,3290.0,1774.0,
5558,Local comercial,Pachacámac,0,0,0,1074,64440.0,24165.0,
5559,Local comercial,Pachacámac,0,2,0,510,35700.0,3892.0,
5560,Local comercial,La Punta,0,3,0,699,76890.0,6990.0,2986.0
5561,Tienda/Salón,Ate,0,1,0,50,5000.0,950.0,1600.0
5562,Tienda/Salón,Jesús María,0,0,0,148,15000.0,,
5563,Local comercial,Ate,0,1,0,33,990.0,1250.0,
5564,Local comercial,Pachacámac,0,0,0,540,27000.0,14958.0,
5565,Almacén,Chaclacayo,0,10,0,6200,70000.0,,4820.0
5566,Local comercial,Rímac,0,0,0,150,25000.0,2400.0,1245.0
5567,Local comercial,Pachacámac,0,0,0,311,8900.0,3740.0,1541.0
5568,Tienda/Salón,Rímac,0,0,0,60,12000.0,,
5569,Local comercial,Ate,0,1,0,36,1400.0,720.0,
5570,Local comercial,Ate,0,2,0,100,5265.0,2220.0,7940.0
5571,Local comercial,San Borja,0,0,0,90,2500.0,1000.0,370.0
5572,Local comercial,Pachacámac,0,0,0,650,55000.0,4800.0,1500.0
5573,Local comercial,San Luis,0,1,0,21,900.0,278.0,31.0
5574,Local comercial,Comas,0,1,0,26,800.0,520.0,79.0
5575,Tienda/Salón,Pachacámac,0,0,0,50,1000.0,1300.0,250.0
5576,Local comercial,Pachacámac,0,0,0,92,2300.0,754.0,250.0
5577,Local comercial,Ate,0,1,0,36,1100.0,735.0,313.0
5578,Local comercial,Ventanilla,0,0,0,33,800.0,600.0,
5579,Local comercial,Pachacámac,0,0,0,30,1400.0,400.0,790.0
5580,Almacén,Lima,0,0,0,494,5000.0,,511.0
5581,Local comercial,Lurigancho,0,1,0,27,2500.0,720.0,156.0
5582,Local comercial,Ate,0,1,0,35,1350.0,1223.0,227.0
5583,Local comercial,Ate,0,0,0,160,9000.0,5000.0,120.0
5584,Local comercial,Pachacámac,0,0,0,364,10000.0,5790.0,1970.0
5585,Local comercial,Ate,0,1,0,20,900.0,650.0,
5586,Tienda/Salón,Callao,0,0,0,70,5000.0,,372.0
5587,Local comercial,Ate,0,3,0,96,2500.0,2280.0,
5588,Local comercial,Ate,0,1,0,32,2000.0,576.0,
5589,Local comercial,Ate,0,1,0,50,1450.0,1000.0,112.0
5590,Local comercial,Pachacámac,0,0,0,107,3000.0,2874.0,593.0
5591,Local comercial,Pachacámac,0,0,0,35,700.0,600.0,110.0
5592,Local comercial,San Isidro,0,0,0,35,1000.0,800.0,947.0
5593,Local comercial,Pachacámac,0,0,0,200,20000.0,4312.0,1218.0
5594,Local comercial,Ate,0,2,0,38,1000.0,1206.0,232.0
5595,Local comercial,Mi Perú,0,0,0,55,6500.0,2572.0,
5596,Tienda/Salón,Comas,0,6,0,170,90000.0,,
5597,Local comercial,Ate,0,8,0,244,10000.0,7140.0,1347.0
5598,Local comercial,Ate,0,5,0,184,11400.0,8814.0,14785.0
5599,Local comercial,Ate,0,4,0,136,9900.0,4618.0,1096.0
5600,Local comercial,Pachacámac,0,0,0,38,1100.0,478.0,115.0
5601,Tienda/Salón,Pachacámac,0,0,0,218,10000.0,,1045.0
5602,Local comercial,Chorrillos,0,3,0,169,13000.0,4494.0,849.0
5603,Local comercial,Pachacámac,0,0,0,637,23000.0,9620.0,2730.0
5604,Tienda/Salón,Pachacámac,0,0,0,104,7500.0,3039.0,580.0
5605,Local comercial,Jesús María,0,2,0,47,2500.0,508.0,225.0
5606,Casa comercial,Santa Anita,0,15,0,250,15000.0,,884.0
5607,Local comercial,Pachacámac,0,0,0,869,52140.0,18349.0,4128.0
5608,Almacén,Lince,0,0,0,12797,243159.0,35194.0,9598.0
5609,Local comercial,Pachacámac,0,0,0,484,16000.0,7071.0,1745.0
5610,Local comercial,Ate,0,1,0,44,1500.0,926.0,305.0
5611,Tienda/Salón,Pachacámac,0,0,0,27,700.0,307.0,72.0
5612,Local comercial,Pachacámac,0,0,0,62,1000.0,600.0,
5613,Local comercial,Pachacámac,0,0,0,650,25000.0,18000.0,7000.0
5614,Local comercial,Pachacámac,0,0,0,280,4000.0,4000.0,500.0
5615,Local comercial,Pachacámac,0,0,0,30,850.0,306.0,116.0
5616,Local comercial,Pachacámac,0,0,0,380,9000.0,4000.0,1682.0
5617,Tienda/Salón,Ate,0,1,0,100,1500.0,1950.0,750.0
5618,Local comercial,Ate,0,1,0,50,2000.0,1006.0,406.0
5619,Local comercial,Pachacámac,0,0,0,140,3000.0,2090.0,500.0
5620,Local comercial,Ate,0,1,0,26,800.0,592.0,
5621,Local comercial,Ate,0,1,0,45,1500.0,980.0,273.0
5622,Local comercial,Ate,0,2,0,54,1400.0,1575.0,249.0
5623,Almacén,Los Olivos,0,0,0,1600,16000.0,,
5624,Local comercial,Pachacámac,0,0,0,2669,253555.0,50711.0,
5625,Local comercial,Pachacámac,0,0,0,30,800.0,288.0,66.0
5626,Local comercial,Pachacámac,0,0,0,50,800.0,539.0,84.0
5627,Tienda/Salón,Ventanilla,0,50,0,1000,12000.0,,1700.0
5628,Tienda en Centro Comercial,San Borja,0,0,0,36,5000.0,720.0,284.0
5629,Tienda/Salón,Ate,0,1,0,38,10000.0,650.0,9000.0
5630,Casa comercial,Lurigancho,0,0,0,356,22000.0,,227.0
5631,Local comercial,Ate,0,1,0,56,1000.0,1740.0,392.0
5632,Local comercial,Pachacámac,0,0,0,56,600.0,817.0,120.0
5633,Casa comercial,San Luis,0,0,0,220,3700.0,,992.0
5634,Tienda/Salón,Lince,0,0,0,700,30000.0,,
5635,Tienda/Salón,San Juan de Miraflores,0,0,0,560,12000.0,,706.0
5636,Local comercial,Ate,0,3,0,63,2400.0,1870.0,336.0
5637,Tienda/Salón,Comas,0,0,0,28,2200.0,798.0,194.0
5638,Almacén,San Miguel,0,15,0,1000,9800.0,,630.0
5639,Local comercial,Pachacámac,0,4,0,155,12400.0,3260.0,1077.0
5640,Local comercial,Ate,0,1,0,32,950.0,585.0,100.0
5641,Almacén,Barranco,0,10,0,500,2500.0,,
5642,Local comercial,Pachacámac,0,0,0,36,600.0,566.0,84.0
5643,Local comercial,Pachacámac,0,0,0,438,9500.0,4739.0,1575.0
5644,Local comercial,Ate,0,0,0,6,4145.0,,
5645,Local comercial,Mi Perú,0,1,0,26,700.0,480.0,33.0
5646,Tienda/Salón,Jesús María,0,1,0,74,4000.0,750.0,
5647,Tienda/Salón,Breña,0,0,0,180,3200.0,2000.0,100.0
5648,Casa comercial,Pachacámac,0,0,0,490,10000.0,,803.0
5649,Local comercial,Ate,0,1,0,31,3100.0,1607.0,1932.0
5650,Tienda/Salón,Chorrillos,0,0,0,672,60000.0,19500.0,
5651,Local comercial,Pachacámac,1,0,0,36,850.0,600.0,
5652,Local comercial,Pachacámac,0,10,0,800,40000.0,8052.0,3426.0
5653,Tienda en Centro Comercial,La Perla,0,0,0,110,15000.0,4000.0,1200.0
5654,Local comercial,Pachacámac,0,6,0,650,20000.0,15000.0,
5655,Local comercial,Ate,0,2,0,42,2200.0,1100.0,200.0
5656,Local comercial,La Punta,0,1,0,22,550.0,580.0,56.0
5657,Local comercial,Pachacámac,0,2,0,104,7800.0,2459.0,621.0
5658,Tienda/Salón,Pachacámac,0,1,0,200,3500.0,1400.0,560.0
5659,Local comercial,La Punta,0,1,0,30,1100.0,490.0,
5660,Tienda/Salón,Ate,0,1,0,30,2000.0,1180.0,640.0
5661,Local comercial,Pachacámac,0,3,0,156,9360.0,3217.0,
5662,Local comercial,Ate,0,0,0,4900,220000.0,,
5663,Tienda/Salón,Lince,0,0,0,120,1550.0,,
5664,Local comercial,Pachacámac,0,0,0,30,700.0,520.0,
5665,Local comercial,Puente Piedra,0,0,0,21,700.0,90.0,86.0
5666,Tienda/Salón,Comas,0,0,0,20,2000.0,500.0,
5667,Local comercial,Pachacámac,0,0,0,1100,55000.0,10400.0,45000.0
5668,Local comercial,Pachacámac,0,0,0,200,4000.0,500.0,1435.0
5669,Local comercial,Pachacámac,0,0,0,200,2500.0,2316.0,
5670,Local comercial,Pachacámac,0,0,0,188,8000.0,3477.0,
5671,Local comercial,Chorrillos,0,2,0,145,6000.0,2200.0,660.0
5672,Tienda/Salón,Ate,0,1,0,30,1500.0,1146.0,649.0
5673,Local comercial,Pachacámac,0,0,0,200,6000.0,2950.0,90.0
5674,Local comercial,Ate,0,8,0,250,14750.0,10070.0,2513.0
5675,Local comercial,Pachacámac,0,0,0,192,9216.0,3960.0,840.0
5676,Local comercial,Lince,0,0,0,50,2300.0,400.0,
5677,Local comercial,Callao,0,0,0,20,900.0,390.0,52.0
5678,Local comercial,Pachacámac,0,0,0,360,10000.0,4000.0,826.0
5679,Local comercial,Pachacámac,0,0,0,65,1900.0,1255.0,204.0
5680,Local comercial,Jesús María,0,0,0,72,1700.0,830.0,
5681,Local comercial,Pachacámac,0,0,0,58,1700.0,1352.0,219.0
5682,Local comercial,Puente Piedra,0,5,0,1418,42547.0,,
5683,Local comercial,Pachacámac,0,0,0,550,16000.0,6000.0,1780.0
5684,Tienda/Salón,San Borja,0,0,0,541,55000.0,1310.0,
5685,Local comercial,Ate,0,1,0,35,1800.0,1300.0,253.0
5686,Tienda/Salón,Pachacámac,0,0,0,862,41000.0,11708.0,1982.0
5687,Local comercial,Pachacámac,0,0,0,28,900.0,245.0,
5688,Local comercial,Pachacámac,0,0,0,60,2250.0,710.0,191.0
5689,Almacén,Santa Anita,0,2,0,520,6500.0,,3500.0
5690,Tienda en Centro Comercial,Ate,0,4,0,150,6000.0,5612.0,
5691,Local comercial,Pachacámac,0,0,0,43,700.0,782.0,102.0
5692,Almacén,Rímac,0,0,0,850,7500.0,,575.0
5693,Local comercial,Pachacámac,0,0,0,340,15343.0,7439.0,2013.0
5694,Local comercial,Pachacámac,0,0,0,84,2200.0,2280.0,360.0
5695,Local comercial,Ate,0,2,0,65,3000.0,1600.0,
5696,Local comercial,Lurigancho,0,1,0,29,1500.0,756.0,130.0
5697,Local comercial,Pachacámac,0,0,0,372,9500.0,4200.0,795.0
5698,Local comercial,Pachacámac,0,0,0,110,3630.0,1420.0,350.0
5699,Local comercial,Pachacámac,0,0,0,54,1000.0,563.0,
5700,Local comercial,San Luis,0,1,0,22,1000.0,460.0,87.0
5701,Local comercial,San Luis,0,1,0,24,850.0,480.0,
5702,Local comercial,Ate,0,1,0,54,3200.0,1290.0,3711.0
5703,Local comercial,Pachacámac,0,0,0,547,35000.0,13289.0,
5704,Local comercial,Ate,0,1,0,43,1900.0,950.0,178.0
5705,Casa comercial,San Miguel,11,1,0,300,10000.0,,124.0
5706,Tienda/Salón,Ventanilla,0,0,0,35,1400.0,,
5707,Local comercial,Comas,0,0,0,38,6000.0,1060.0,360.0
5708,Local comercial,Rímac,2,1,0,36,4000.0,700.0,160.0
5709,Local comercial,Pachacámac,0,0,0,20,500.0,550.0,
5710,Local comercial,Santa Anita,0,0,0,25,750.0,450.0,
5711,Casa comercial,Chorrillos,11,5,0,570,14000.0,,
5712,Local comercial,Santa Anita,0,0,0,20,800.0,485.0,55.0
5713,Tienda en Centro Comercial,Ate,0,0,0,80,3000.0,1245.0,1700.0
5714,Casa comercial,La Punta,5,15,0,1000,29000.0,,
5715,Local comercial,Pachacámac,0,0,0,57,1600.0,1300.0,1676.0
5716,Local comercial,Pachacámac,0,0,0,310,7800.0,4500.0,
5717,Local comercial,Pachacámac,0,0,0,200,10000.0,3836.0,502.0
5718,Local comercial,Ate,0,1,0,21,1200.0,,
5719,Local comercial,Jesús María,0,1,0,23,1000.0,410.0,
5720,Local comercial,Lurigancho,0,1,0,30,2000.0,756.0,185.0
5721,Tienda/Salón,San Borja,0,0,0,42,4100.0,,421.0
5722,Local comercial,Ate,0,4,0,140,9900.0,4618.0,764.0
5723,Local comercial,Pachacámac,0,0,0,222,12000.0,2600.0,
5724,Almacén,Santa María del Mar,0,2,0,400,6500.0,,266.0
5725,Local comercial,Ate,0,0,0,1421,35000.0,6086.0,
5726,Tienda/Salón,San Borja,0,0,0,101,8000.0,,11685.0
5727,Tienda/Salón,Ate,0,6,0,598,20000.0,12000.0,
5728,Tienda/Salón,La Perla,0,1,0,45,4000.0,2100.0,420.0
5729,Local comercial,Puente Piedra,0,0,0,90,2700.0,900.0,
5730,Almacén,Ventanilla,0,10,0,2680,30000.0,,
5731,Tienda/Salón,Ate,0,5,0,480,70000.0,9000.0,7500.0
5732,Local comercial,Pachacámac,0,0,0,45,2250.0,850.0,113.0
5733,Local comercial,Ate,0,1,0,30,1800.0,770.0,148.0
5734,Local comercial,La Punta,0,9,0,324,9500.0,8500.0,1800.0
5735,Local comercial,Pachacámac,0,0,0,245,25000.0,8570.0,1597.0
5736,Local comercial,Ate,0,1,0,22,1000.0,436.0,
5737,Local comercial,Lince,0,1,0,50,1000.0,,
5738,Local comercial,Ate,0,4,0,172,8600.0,5788.0,3000.0
5739,Local comercial,Pachacámac,0,0,0,90,4450.0,1980.0,470.0
5740,Local comercial,Ate,0,1,0,25,1000.0,794.0,112.0
5741,Local comercial,Pachacámac,0,0,0,51,1100.0,1700.0,214.0
5742,Local comercial,La Punta,0,1,0,33,1100.0,470.0,
5743,Local comercial,Pachacámac,0,2,0,330,8100.0,4800.0,1307.0
5744,Tienda/Salón,San Borja,0,0,0,20,3000.0,,101.0
5745,Local comercial,Pachacámac,0,0,0,40,800.0,780.0,79.0
5746,Local comercial,Pachacámac,0,0,0,25,400.0,365.0,109.0
5747,Tienda/Salón,Mi Perú,0,1,0,46,2000.0,,223.0
5748,Local comercial,San Luis,0,0,0,21,750.0,550.0,50.0
5749,Local comercial,Villa El Salvador,0,1,0,17,1000.0,359.0,112.0
5750,Almacén,Chaclacayo,0,15,0,1000,15000.0,,1379.0
5751,Tienda en Centro Comercial,Comas,0,0,0,40,1500.0,1138.0,587.0
5752,Local comercial,Ate,0,1,0,30,1200.0,835.0,
5753,Tienda/Salón,Comas,0,0,0,32,4000.0,1300.0,450.0
5754,Local comercial,Ate,0,1,0,42,1800.0,1420.0,256.0
5755,Local comercial,Comas,0,1,0,200,18000.0,4900.0,12325.0
5756,Local comercial,Pachacámac,0,0,0,361,27099.0,6866.0,3252.0
5757,Local comercial,Ate,0,1,0,60,2600.0,,
5758,Almacén,Callao,0,0,0,1000,8000.0,,617.0
5759,Tienda en Centro Comercial,San Miguel,0,1,0,30,800.0,566.0,84.0
5760,Local comercial,Callao,0,0,0,41,800.0,450.0,120.0
5761,Local comercial,Villa El Salvador,0,1,0,31,2000.0,1200.0,100.0
5762,Tienda/Salón,Ate,0,0,0,118,4500.0,1450.0,
5763,Local comercial,Ate,0,1,0,32,1500.0,643.0,
5764,Local comercial,Pachacámac,0,0,0,674,25000.0,6000.0,21944.0
5765,Tienda/Salón,Ate,0,1,0,90,3500.0,1443.0,12916.0
5766,Local comercial,Comas,0,1,0,35,700.0,690.0,89.0
5767,Local comercial,Ventanilla,0,0,0,32,600.0,580.0,103.0
5768,Local comercial,Chorrillos,0,4,0,134,13000.0,5115.0,
5769,Local comercial,Pachacámac,0,0,0,270,8000.0,3000.0,1250.0
5770,Local comercial,San Juan de Miraflores,0,0,0,20,450.0,450.0,
5771,Tienda/Salón,Pachacámac,0,0,0,984,15000.0,,4692.0
5772,Local comercial,Callao,0,1,0,25,600.0,374.0,550.0
5773,Local comercial,Pachacámac,0,0,0,50,1100.0,600.0,193.0
5774,Local comercial,Ate,0,1,0,36,1500.0,1250.0,278.0
5775,Local comercial,Rímac,0,6,0,450,105000.0,22868.0,
5776,Local comercial,Pachacámac,0,1,0,581,29047.0,2541.0,1394.0
5777,Local comercial,Pachacámac,0,0,0,50,800.0,470.0,100.0
5778,Local comercial,Pachacámac,0,0,0,55,1200.0,410.0,100.0
5779,Tienda/Salón,Villa El Salvador,0,0,0,600,88000.0,,
5780,Tienda/Salón,Pachacámac,0,0,0,250,15000.0,,3773.0
5781,Tienda/Salón,Jesús María,0,2,0,120,9500.0,1200.0,700.0
5782,Local comercial,Jesús María,0,1,0,37,1400.0,400.0,
5783,Local comercial,San Martín de Porres,0,1,0,29,1500.0,735.0,
5784,Tienda en Centro Comercial,Ate,0,670,0,67,3300.0,2800.0,
5785,Local comercial,Pachacámac,0,0,0,34,630.0,595.0,
5786,Local comercial,Rímac,0,1,0,30,6440.0,1646.0,700.0
5787,Local comercial,Ate,0,1,0,32,1000.0,441.0,
5788,Local comercial,Pachacámac,0,0,0,700,20000.0,7235.0,
5789,Local comercial,Ate,0,0,0,30,1500.0,900.0,150.0
5790,Local comercial,Puente Piedra,0,5,0,170,9500.0,3700.0,
5791,Local comercial,San Miguel,0,0,0,36,1200.0,460.0,120.0
5792,Local comercial,Lince,0,1,0,46,1000.0,720.0,198.0
5793,Tienda/Salón,Ate,0,1,0,73,4000.0,1051.0,350.0
5794,Local comercial,Pachacámac,0,0,0,35,720.0,448.0,133.0
5795,Almacén,Chaclacayo,0,0,0,500,5000.0,,
5796,Local comercial,Pachacámac,0,0,0,293,14650.0,4239.0,1051.0
5797,Local comercial,Pachacámac,0,0,0,350,18000.0,4900.0,
5798,Local comercial,Ventanilla,0,0,0,30,500.0,275.0,36.0
5799,Almacén,Lince,0,0,0,7000,130000.0,,8000.0
5800,Tienda/Salón,Magdalena del Mar,0,0,0,52,3000.0,414.0,
5801,Local comercial,Pachacámac,0,0,0,71,3500.0,548.0,109.0
5802,Local comercial,San Luis,0,1,0,17,1000.0,290.0,
5803,Tienda/Salón,San Borja,0,0,0,30,1200.0,365.0,95.0
5804,Local comercial,Ate,0,1,0,30,1000.0,716.0,80.0
5805,Tienda/Salón,Ate,0,1,0,120,8000.0,1661.0,
5806,Casa comercial,San Bartolo,0,0,0,288,2200.0,,121.0
5807,Local comercial,Jesús María,0,0,0,23,700.0,500.0,30.0
5808,Local comercial,San Luis,0,1,0,36,800.0,640.0,
5809,Local comercial,San Borja,0,0,0,41,800.0,563.0,
5810,Local comercial,Jesús María,0,1,0,23,800.0,450.0,80.0
5811,Local comercial,Pachacámac,0,0,0,205,11000.0,1950.0,
5812,Tienda/Salón,Punta Negra,0,0,0,47,500.0,,180.0
5813,Local comercial,Pachacámac,0,0,0,854,16900.0,9200.0,2387.0
5814,Local comercial,Lince,0,1,0,24,600.0,350.0,
5815,Local comercial,Punta Negra,0,0,0,24,1280.0,650.0,90.0
5816,Almacén,Chaclacayo,0,40,0,8000,72000.0,,7880.0
5817,Local comercial,Pachacámac,0,4,0,1111,99952.0,18880.0,3488.0
5818,Local comercial,Lince,0,1,0,50,800.0,,
5819,Local comercial,Ate,0,3,0,120,6400.0,2771.0,429.0
5820,Tienda/Salón,Pachacámac,0,0,0,900,35000.0,,2200.0
5821,Local comercial,Ventanilla,0,1,0,39,400.0,950.0,172.0
5822,Tienda/Salón,San Borja,0,0,0,25,600.0,650.0,178.0
5823,Local comercial,Pachacámac,0,0,0,347,29521.0,6724.0,
5824,Local comercial,Pachacámac,0,0,0,394,15000.0,4562.0,2045.0
5825,Local comercial,Pachacámac,0,0,0,530,26487.0,14674.0,
5826,Local comercial,Pachacámac,0,0,0,295,14750.0,5613.0,
5827,Local comercial,Ate,0,1,0,36,700.0,690.0,
5828,Tienda/Salón,San Luis,0,0,0,95,1000.0,600.0,36.0
5829,Local comercial,Comas,2,0,0,45,5500.0,2200.0,245.0
5830,Local comercial,Lurigancho,0,1,0,28,1400.0,1404.0,146.0
5831,Local comercial,Pachacámac,0,0,0,702,24000.0,4957.0,2575.0
5832,Almacén,Santiago de Surco,0,0,0,1100,20000.0,,
5833,Casa comercial,San Miguel,0,0,0,43,6500.0,,260.0
5834,Almacén,Santa Rosa,0,0,0,800,9000.0,,770.0
5835,Local comercial,Ate,0,1,0,30,1100.0,560.0,45.0
5836,Tienda/Salón,Pachacámac,0,0,0,20,1050.0,,
5837,Almacén,La Perla,0,4,0,2000,38000.0,8000.0,1700.0
5838,Local comercial,Jesús María,0,18,0,957,38280.0,20097.0,
5839,Local comercial,San Miguel,0,1,0,30,1100.0,1200.0,156.0
5840,Local comercial,Jesús María,0,1,0,23,1500.0,346.0,
5841,Casa comercial,Callao,0,0,0,779,20000.0,,
5842,Casa comercial,Chorrillos,7,3,7,200,19900.0,,1300.0
5843,Local comercial,Ate,0,2,0,63,3500.0,2300.0,527.0
5844,Local comercial,San Bartolo,0,0,0,115,4000.0,1327.0,4260.0
5845,Almacén,Ventanilla,0,0,0,1400,16000.0,,
5846,Local comercial,Ate,0,0,0,32,1000.0,862.0,180.0
5847,Local comercial,Jesús María,0,1,0,22,1000.0,550.0,170.0
5848,Tienda/Salón,Lurigancho,0,0,0,25,3900.0,,150.0
5849,Local comercial,Villa El Salvador,0,1,0,37,680.0,457.0,105.0
5850,Local comercial,Pachacámac,0,0,0,505,17000.0,6349.0,15318.0
5851,Local comercial,Pachacámac,0,0,0,227,8000.0,3800.0,1300.0
5852,Local comercial,San Martín de Porres,0,1,0,51,2500.0,850.0,
5853,Almacén,Ate,0,3,0,1000,15000.0,,3117.0
5854,Local comercial,La Punta,0,10,0,440,25000.0,10000.0,1100.0
5855,Local comercial,Lince,0,2,0,80,2600.0,971.0,434.0
5856,Local comercial,Ate,0,1,0,110,2900.0,1756.0,280.0
5857,Local comercial,Pachacámac,0,0,0,160,11000.0,5887.0,699.0
5858,Local comercial,Pachacámac,0,0,0,490,35000.0,13737.0,2196.0
5859,Tienda en Centro Comercial,Santa Anita,0,0,0,250,6500.0,600.0,1700.0
5860,Local comercial,Ate,0,6,0,255,15000.0,7399.0,1805.0
5861,Local comercial,Pachacámac,0,0,0,27,1200.0,450.0,
5862,Local comercial,Pachacámac,0,0,0,77,3000.0,999.0,236.0
5863,Local comercial,San Borja,0,0,0,39,2000.0,857.0,116.0
5864,Local comercial,Pachacámac,0,0,0,195,5000.0,4576.0,1221.0
5865,Local comercial,Ate,0,1,0,51,2000.0,1050.0,406.0
5866,Tienda/Salón,San Isidro,0,0,0,35,1500.0,,
5867,Local comercial,Comas,0,1,0,300,15000.0,8800.0,3135.0
5868,Local comercial,Lince,0,1,0,24,800.0,560.0,56.0
5869,Local comercial,Chorrillos,0,0,0,6,2294.0,,
5870,Local comercial,Ate,0,7,0,445,39000.0,6600.0,1900.0
5871,Local comercial,Pachacámac,0,80,0,4,175000.0,,
5872,Tienda/Salón,San Borja,3,0,0,67,1800.0,210.0,
5873,Local comercial,Los Olivos,0,0,0,70,2990.0,,196.0
5874,Local comercial,Pachacámac,0,0,0,350,8000.0,4350.0,1810.0
5875,Tienda/Salón,San Borja,0,0,0,285,20000.0,,470.0
5876,Local comercial,Pachacámac,0,0,0,345,8000.0,12320.0,2024.0
5877,Tienda/Salón,San Miguel,0,4,0,100,5000.0,1200.0,240.0
5878,Local comercial,Chorrillos,0,0,0,20,1198.0,,
5879,Local comercial,Chorrillos,0,4,0,100,10000.0,3255.0,
5880,Local comercial,Pachacámac,0,0,0,423,9000.0,8082.0,
5881,Local comercial,Ate,0,0,0,50,3800.0,1790.0,
5882,Local comercial,San Miguel,0,1,0,40,1000.0,780.0,
5883,Local comercial,Pachacámac,0,0,0,27,600.0,439.0,
5884,Local comercial,La Molina,0,4,0,34,1500.0,500.0,971.0
5885,Local comercial,Pachacámac,0,0,0,124,2649.0,4761.0,259.0
5886,Local comercial,Ate,0,1,0,26,400.0,566.0,
5887,Tienda/Salón,Comas,0,0,0,80,5800.0,,400.0
5888,Local comercial,Pachacámac,0,0,0,61,2400.0,894.0,107.0
5889,Local comercial,Ate,0,1,0,38,1600.0,1300.0,
5890,Local comercial,Ate,0,1,0,35,1500.0,1315.0,244.0
5891,Local comercial,Ate,0,1,0,23,700.0,400.0,80.0
5892,Local comercial,Pachacámac,0,0,0,200,9000.0,4794.0,438.0
5893,Local comercial,Pachacámac,0,2,0,60,6500.0,,
5894,Tienda/Salón,Chaclacayo,0,0,0,120,7000.0,88.0,319.0
5895,Local comercial,Ate,0,38,0,1188,119000.0,26578.0,
5896,Local comercial,Pachacámac,0,0,0,414,16000.0,7534.0,1300.0
5897,Local comercial,Pachacámac,0,1,0,28,1000.0,600.0,174.0
5898,Tienda/Salón,Callao,0,0,0,28,900.0,,
5899,Local comercial,Pachacámac,0,5,0,1110,83250.0,18870.0,3829.0
5900,Local comercial,Santa Rosa,0,0,0,160,1800.0,,45.0
5901,Local comercial,Ate,0,2,0,72,3900.0,1540.0,256.0
5902,Tienda/Salón,San Miguel,0,0,0,720,50000.0,,7048.0
5903,Local comercial,Pachacámac,0,0,0,31,600.0,308.0,150.0
5904,Tienda/Salón,Ate,0,1,0,41,1800.0,850.0,244.0
5905,Local comercial,Pachacámac,0,0,0,969,70000.0,23257.0,5693.0
5906,Tienda/Salón,San Miguel,0,0,0,269,3500.0,,7640.0
5907,Tienda/Salón,San Borja,0,0,0,18,1200.0,775.0,100.0
5908,Tienda/Salón,Ate,0,4,0,300,12000.0,3222.0,4675.0
5909,Local comercial,Ate,0,1,0,64,2400.0,1728.0,523.0
5910,Tienda/Salón,San Isidro,0,2,0,100,6000.0,260.0,
5911,Local comercial,Lince,0,1,0,25,650.0,,
5912,Local comercial,Ate,0,4,0,138,4200.0,1200.0,220.0
5913,Local comercial,Ate,0,3,0,111,5500.0,3555.0,606.0
5914,Local comercial,San Miguel,0,2,0,46,2000.0,696.0,180.0
5915,Tienda/Salón,Santa Rosa,0,0,0,120,1800.0,,
5916,Local comercial,Pachacámac,0,2,0,1339,107142.0,26785.0,
