,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
13015,Departamento,Chorrillos,2,1,1,80,2460.0,880.0,196.0
13016,Departamento,San Luis,2,1,2,61,1380.0,647.0,73.0
13017,Departamento,Ate,2,1,1,96,3500.0,750.0,
13018,Departamento,San Borja,3,0,0,105,4000.0,930.0,125.0
13019,Casa en condominio,Pucusana,6,3,6,1900,35000.0,1500.0,3900.0
13020,Departamento,San Luis,3,1,0,60,800.0,459.0,20.0
13021,Departamento,Santa Rosa,3,0,0,50,1100.0,,
13022,Casa en condominio,Pucusana,4,2,4,900,45000.0,1700.0,
13023,Departamento,San Borja,1,0,1,40,1900.0,900.0,69.0
13024,Departamento,Comas,2,0,0,60,4000.0,500.0,120.0
13025,Departamento,San Borja,1,0,0,60,2300.0,400.0,30.0
13026,Departamento,Miraflores,4,4,4,423,7000.0,2153.0,1482.0
13027,Departamento,Comas,2,0,0,76,2000.0,672.0,
13028,Departamento,San Borja,1,0,0,50,2000.0,,
13029,Habitación,San Borja,1,0,0,40,1550.0,420.0,133.0
13030,Departamento,Ventanilla,2,1,0,61,1300.0,760.0,20.0
13031,Departamento,Punta Hermosa,1,1,1,55,2970.0,960.0,190.0
13032,Departamento,Mi Perú,2,0,0,67,1400.0,420.0,
13033,Departamento,San Borja,3,1,1,220,4500.0,1475.0,240.0
13034,Departamento,Rímac,4,2,1,150,8000.0,,
13035,Departamento,Lince,2,1,0,55,1300.0,570.0,
13036,Departamento,Ancón,3,2,3,155,5700.0,1580.0,
13037,Departamento,San Bartolo,2,0,0,75,2800.0,918.0,
13038,Casa en condominio,Ate,5,4,2,600,12000.0,800.0,1000.0
13039,Departamento,Miraflores,3,2,1,165,4700.0,1320.0,490.0
13040,Departamento,Ate,3,2,1,125,3500.0,1727.0,299.0
13041,Departamento,Callao,3,1,1,64,1700.0,680.0,82.0
13042,Flat,Comas,2,1,2,78,15000.0,,
13043,Habitación,San Miguel,1,0,0,24,1000.0,380.0,20.0
13044,Departamento,Jesús María,4,2,1,160,1900.0,930.0,150.0
13045,Departamento,Pachacámac,1,0,0,43,1400.0,420.0,47.0
13046,Departamento,Comas,4,2,1,320,15000.0,1900.0,900.0
13047,Departamento,San Borja,3,1,1,140,5000.0,1496.0,
13048,Departamento,Barranco,2,0,0,60,500.0,280.0,20.0
13049,Departamento,Chorrillos,3,2,1,116,3500.0,1674.0,254.0
13050,Casa,La Perla,2,1,0,46,600.0,250.0,
13051,Departamento,La Perla,3,2,1,250,4500.0,1600.0,551.0
13052,Flat,Ate,2,1,1,74,8500.0,1400.0,400.0
13053,Departamento,Comas,4,2,2,207,15000.0,5000.0,834.0
13054,Departamento,Comas,3,0,3,80,5000.0,800.0,220.0
13055,Departamento,Pueblo Libre,3,4,2,380,30000.0,4950.0,1700.0
13056,Departamento,La Punta,2,1,1,69,1200.0,704.0,83.0
13057,Departamento,Pachacámac,1,0,0,25,850.0,223.0,24.0
13058,Departamento,Ate,2,1,0,92,2650.0,1629.0,590.0
13059,Departamento,Breña,3,1,1,105,4200.0,700.0,700.0
13060,Departamento,San Borja,3,1,1,110,3600.0,1550.0,
13061,Departamento,San Borja,3,2,1,160,4500.0,920.0,229.0
13062,Departamento,Lince,2,2,1,120,2000.0,490.0,
13063,Departamento,Magdalena del Mar,1,1,0,30,1000.0,450.0,24.0
13064,Departamento,Ate,4,3,4,290,10000.0,4400.0,
13065,Departamento,Ancón,2,1,1,55,1200.0,,2.0
13066,Departamento,Lurigancho,2,2,2,90,4500.0,1410.0,338.0
13067,Departamento,San Borja,4,1,2,260,13000.0,2500.0,6698.0
13068,Departamento,Callao,3,1,1,98,1900.0,1000.0,139.0
13069,Departamento,Chorrillos,3,1,0,205,6000.0,2000.0,300.0
13070,Departamento,Ventanilla,2,0,0,90,700.0,180.0,
13071,Edificio completo,Chorrillos,0,8,0,410,20000.0,,
13072,Departamento,San Borja,1,0,1,60,2200.0,400.0,25.0
13073,Departamento,Villa El Salvador,2,1,0,83,2800.0,810.0,174.0
13074,Departamento,Ate,4,2,2,230,6300.0,2200.0,230.0
13075,Casa en condominio,Ate,5,8,5,1150,40000.0,2300.0,20000.0
13076,Departamento,Ate,3,2,3,127,4700.0,1500.0,200.0
13077,Departamento,Ate,3,2,3,150,5000.0,800.0,520.0
13078,Departamento,Callao,3,2,1,132,2200.0,1150.0,126.0
13079,Departamento,San Borja,3,1,1,138,4500.0,1800.0,185.0
13080,Departamento,Pueblo Libre,2,1,1,83,4500.0,897.0,163.0
13081,Departamento,Callao,1,1,0,55,900.0,690.0,40.0
13082,Habitación,Villa El Salvador,1,0,0,30,1500.0,280.0,29.0
13083,Departamento,Ate,3,2,1,150,2500.0,1500.0,398.0
13084,Departamento,Comas,5,3,1,300,8500.0,2000.0,1000.0
13085,Departamento,Jesús María,4,2,1,200,2950.0,1000.0,350.0
13086,Departamento,Ate,3,2,3,120,4000.0,1350.0,374.0
13087,Departamento,Ate,2,1,1,76,2300.0,997.0,
13088,Departamento,Jesús María,2,1,2,55,1500.0,900.0,100.0
13089,Departamento,La Perla,5,1,3,322,20000.0,2629.0,
13090,Departamento,Ate,4,3,4,233,9000.0,3000.0,5063.0
13091,Departamento,La Perla,2,1,0,87,3700.0,1100.0,1430.0
13092,Departamento,Ate,3,2,1,76,1300.0,876.0,
13093,Departamento,Ate,4,3,4,292,16000.0,5200.0,17000.0
13094,Departamento,Rímac,3,1,1,108,3900.0,1141.0,406.0
13095,Departamento,Santa María del Mar,2,0,0,55,1200.0,350.0,
13096,Casa,Callao,3,4,1,318,4500.0,,353.0
13097,Departamento,Pucusana,2,0,0,60,1700.0,400.0,12.0
13098,Departamento,San Miguel,2,0,0,51,1800.0,250.0,
13099,Departamento,Ate,3,2,2,120,3500.0,1068.0,
13100,Departamento,Punta Hermosa,1,0,0,90,2600.0,730.0,100.0
13101,Departamento,Villa El Salvador,3,1,1,250,7000.0,1636.0,550.0
13102,Departamento,Rímac,3,2,1,140,8000.0,2500.0,4400.0
13103,Departamento,San Isidro,3,0,0,90,1350.0,95.0,
13104,Departamento,Ate,3,2,3,220,5000.0,2550.0,680.0
13105,Departamento,Rímac,3,1,1,125,9500.0,1900.0,435.0
13106,Departamento,San Borja,2,0,1,90,3000.0,1150.0,141.0
13107,Departamento,Jesús María,3,2,1,95,1600.0,600.0,1700.0
13108,Departamento,La Molina,2,1,1,60,1500.0,350.0,
13109,Departamento,Lince,2,1,1,90,1991.0,1250.0,1500.0
13110,Departamento,Comas,4,2,1,178,13000.0,2717.0,782.0
13111,Departamento,Lurigancho,2,1,1,90,3600.0,1200.0,170.0
13112,Departamento,Lurigancho,3,2,0,104,4000.0,1200.0,328.0
13113,Departamento,Punta Hermosa,3,2,1,140,3300.0,1462.0,336.0
13114,Departamento,Jesús María,3,3,3,128,3500.0,583.0,
13115,Departamento,Los Olivos,2,1,0,70,1500.0,,600.0
13116,Departamento,Chorrillos,2,1,0,47,750.0,252.0,13.0
13117,Loft,San Borja,1,1,0,39,5500.0,550.0,
13118,Departamento,Jesús María,3,1,1,82,1890.0,680.0,142.0
13119,Departamento,Barranco,3,0,0,65,1200.0,350.0,130.0
13120,Departamento,San Miguel,3,0,0,92,1500.0,645.0,85.0
13121,Departamento,Comas,1,0,0,40,1200.0,640.0,29.0
13122,Departamento,Punta Hermosa,3,2,1,110,3700.0,900.0,
13123,Departamento,San Miguel,1,1,1,40,1600.0,493.0,
13124,Departamento,Ate,4,2,2,282,10000.0,2200.0,450.0
13125,Departamento,Comas,3,3,1,306,18000.0,3300.0,
13126,Departamento,San Luis,2,1,0,50,1100.0,570.0,13.0
13127,Departamento,Comas,3,1,1,190,7500.0,1540.0,
13128,Departamento,Ate,3,3,3,230,12000.0,5000.0,1000.0
13129,Departamento,San Miguel,4,2,2,182,2500.0,1620.0,297.0
13130,Departamento,Ate,1,1,1,45,2800.0,1180.0,240.0
13131,Departamento,Ate,3,1,0,127,5000.0,2570.0,683.0
13132,Flat,Chorrillos,1,1,0,40,2900.0,1071.0,102.0
13133,Departamento,Ate,2,1,1,100,5000.0,2500.0,550.0
13134,Departamento,Barranco,2,0,0,70,750.0,186.0,15.0
13135,Departamento,Jesús María,2,1,1,70,1800.0,650.0,80.0
13136,Departamento,Ate,3,3,3,150,5000.0,1100.0,220.0
13137,Casa en condominio,Punta Hermosa,4,2,1,240,6500.0,2200.0,3400.0
13138,Casa,Mi Perú,1,0,0,45,800.0,,
13139,Departamento,Comas,3,2,1,200,15000.0,1900.0,520.0
13140,Departamento,Rímac,2,2,2,234,10000.0,3250.0,6400.0
13141,Casa,Pucusana,2,0,0,60,1400.0,,56.0
13142,Departamento,San Bartolo,2,1,1,86,2500.0,821.0,147.0
13143,Departamento,Comas,3,2,1,117,6300.0,2200.0,387.0
13144,Departamento,Punta Hermosa,4,2,2,206,3500.0,1650.0,
13145,Departamento,Ate,2,1,1,80,2500.0,1413.0,
13146,Departamento,Ate,1,1,1,70,2500.0,1400.0,347.0
13147,Departamento,Jesús María,3,1,1,90,1800.0,853.0,145.0
13148,Departamento,Rímac,4,2,4,200,9500.0,2710.0,
13149,Departamento,Lurín,3,1,1,90,3800.0,1300.0,210.0
13150,Departamento,Ancón,2,1,0,55,600.0,250.0,
13151,Departamento,Chorrillos,1,0,0,25,2000.0,,
13152,Departamento,San Borja,1,0,1,41,2200.0,630.0,
13153,Departamento,Callao,2,1,0,65,1300.0,528.0,
13154,Departamento,Ate,2,2,2,147,6000.0,2550.0,5327.0
13155,Departamento,Comas,1,0,0,50,3500.0,379.0,88.0
13156,Departamento,Chorrillos,2,1,2,84,4230.0,1140.0,202.0
13157,Departamento,San Borja,4,2,1,380,13000.0,2700.0,1200.0
13158,Departamento,Lima,1,1,1,45,800.0,250.0,
13159,Casa en condominio,Jesús María,5,2,5,400,8500.0,1000.0,480.0
13160,Departamento,Comas,3,1,1,110,6900.0,1400.0,300.0
13161,Departamento,Chorrillos,2,0,0,80,2200.0,1000.0,124.0
13162,Casa,Jesús María,4,4,2,258,4800.0,350.0,
13163,Departamento,Ate,2,1,1,90,2400.0,1300.0,195.0
13164,Departamento,Santa María del Mar,3,1,1,76,1100.0,617.0,135.0
13165,Departamento,Comas,2,1,0,83,4500.0,1200.0,130.0
13166,Departamento,Comas,4,2,1,450,38000.0,,
13167,Departamento,San Borja,3,1,0,114,2500.0,1515.0,287.0
13168,Departamento,Comas,2,1,1,125,6500.0,1550.0,290.0
13169,Departamento,San Borja,1,1,1,130,10000.0,1200.0,
13170,Departamento,San Borja,2,1,0,70,2500.0,704.0,160.0
13171,Departamento,San Bartolo,4,1,2,320,9500.0,1800.0,500.0
13172,Departamento,Rímac,2,0,0,65,3200.0,900.0,160.0
13173,Departamento,San Borja,3,1,1,100,2900.0,1100.0,215.0
13174,Casa en condominio,Ate,5,3,5,350,13000.0,710.0,630.0
13175,Departamento,Jesús María,2,2,1,71,1800.0,658.0,
13176,Departamento,Lurigancho,3,1,0,98,3900.0,1000.0,127.0
13177,Habitación,Pachacámac,0,0,0,40,1200.0,474.0,
13178,Departamento,Ate,2,1,1,68,2800.0,750.0,160.0
13179,Departamento,Punta Hermosa,3,1,1,105,2500.0,1156.0,216.0
13180,Departamento,Rímac,3,1,1,150,7500.0,2500.0,379.0
13181,Departamento,San Borja,1,1,0,55,2400.0,1766.0,147.0
13182,Departamento,Jesús María,4,2,4,300,5000.0,1450.0,3454.0
13183,Departamento,Rímac,2,0,0,40,3200.0,572.0,
13184,Departamento,Jesús María,2,1,1,76,1500.0,690.0,
13185,Casa,Villa María del Triunfo,4,1,1,141,2500.0,400.0,250.0
13186,Departamento,San Borja,4,2,1,389,12400.0,3825.0,1379.0
13187,Departamento,Cieneguilla,2,0,0,80,900.0,332.0,
13188,Departamento,Ate,2,2,1,115,8000.0,1800.0,
13189,Departamento,Ate,3,1,1,120,4500.0,1200.0,
13190,Departamento,Jesús María,3,3,1,120,2950.0,833.0,2738.0
13191,Casa,La Punta,4,4,1,275,4500.0,,2104.0
13192,Departamento,San Borja,3,1,0,95,3000.0,1100.0,
13193,Casa,Lince,2,2,0,80,2000.0,,
13194,Departamento,Jesús María,2,3,2,195,3100.0,900.0,450.0
13195,Departamento,Los Olivos,2,0,0,54,800.0,276.0,
13196,Departamento,Comas,3,1,0,128,6300.0,1300.0,280.0
13197,Departamento,San Borja,2,0,0,80,3500.0,1200.0,119.0
13198,Departamento,Pueblo Libre,3,1,1,117,5500.0,1000.0,456.0
13199,Departamento,Ate,1,1,0,68,1800.0,1354.0,299.0
13200,Departamento,San Borja,4,1,2,300,4000.0,1350.0,390.0
13201,Departamento,San Borja,1,0,0,40,2600.0,605.0,253.0
13202,Departamento,San Miguel,2,1,0,75,1500.0,430.0,
13203,Casa en condominio,Ate,5,5,5,800,40000.0,1000.0,15000.0
13204,Departamento,Pachacámac,2,1,0,59,690.0,110.0,
13205,Departamento,Bellavista,3,1,1,140,1200.0,400.0,
13206,Departamento,Ate,4,3,1,170,4200.0,2500.0,364.0
13207,Departamento,Comas,1,1,0,80,2700.0,800.0,80.0
13208,Flat,Comas,1,1,0,60,6500.0,,
13209,Departamento,Pueblo Libre,3,1,1,105,4200.0,1242.0,
13210,Departamento,Comas,4,2,2,450,18000.0,3100.0,1500.0
13211,Departamento,Rímac,2,0,0,94,2400.0,793.0,178.0
13212,Departamento,Ate,3,2,1,134,10000.0,2500.0,500.0
13213,Departamento,Lurigancho,4,2,1,250,10000.0,1800.0,
13214,Departamento,Comas,3,3,1,170,8500.0,2355.0,410.0
13215,Departamento,Ate,2,2,1,105,6000.0,2450.0,
13216,Departamento,Rímac,4,2,2,180,7000.0,1800.0,733.0
13217,Departamento,Pucusana,3,0,0,100,2100.0,370.0,150.0
13218,Departamento,Ate,2,2,1,111,4500.0,1600.0,300.0
13219,Departamento,La Punta,2,1,0,60,1000.0,390.0,356.0
13220,Departamento,Rímac,2,1,0,82,5500.0,570.0,130.0
13221,Departamento,Rímac,4,2,1,180,15000.0,2180.0,647.0
13222,Departamento,Pueblo Libre,3,1,1,152,6500.0,1787.0,473.0
13223,Departamento,Ate,3,3,1,185,13000.0,2175.0,825.0
13224,Departamento,San Borja,2,0,0,82,2876.0,696.0,
13225,Departamento,Lurín,1,0,0,55,1300.0,519.0,291.0
13226,Departamento,Chorrillos,2,1,1,80,4310.0,1315.0,187.0
13227,Departamento,Ate,3,2,2,98,2900.0,1388.0,184.0
13228,Departamento,Ate,4,3,3,197,8500.0,1700.0,
13229,Departamento,San Borja,1,0,0,50,1300.0,550.0,
13230,Departamento,Rímac,4,2,4,230,12500.0,2710.0,1625.0
13231,Departamento,Comas,2,3,2,214,20000.0,3500.0,12000.0
13232,Departamento,Ate,3,2,3,120,3500.0,1150.0,
13233,Departamento,Chorrillos,1,1,1,60,2800.0,1200.0,90.0
13234,Departamento,Chaclacayo,2,0,1,103,1000.0,650.0,93.0
13235,Departamento,Lurín,2,1,0,71,2000.0,750.0,138.0
13236,Departamento,Mi Perú,3,0,1,100,1700.0,275.0,
13237,Departamento,San Miguel,4,2,1,150,2500.0,1300.0,315.0
13238,Casa,La Punta,2,1,0,80,2000.0,100.0,25.0
13239,Departamento,Ate,1,1,0,45,1300.0,638.0,120.0
13240,Casa en condominio,Jesús María,4,3,3,350,7500.0,900.0,
13241,Departamento,San Borja,2,0,0,68,2400.0,486.0,
13242,Departamento,Rímac,4,3,0,151,11800.0,3247.0,866.0
13243,Habitación,Pachacámac,1,0,0,26,900.0,350.0,19.0
13244,Departamento,Santiago de Surco,2,0,0,70,2700.0,715.0,90.0
13245,Habitación,Punta Hermosa,1,0,0,24,1500.0,500.0,
13246,Departamento,San Borja,3,2,2,167,4500.0,2500.0,514.0
13247,Departamento,Villa El Salvador,3,1,0,120,3300.0,1300.0,200.0
13248,Casa,Villa María del Triunfo,3,1,1,100,2200.0,650.0,
13249,Casa en condominio,Ate,4,3,3,370,9500.0,2333.0,1420.0
13250,Departamento,Comas,3,2,1,360,9500.0,1800.0,360.0
13251,Departamento,Comas,2,1,1,112,8000.0,1350.0,
13252,Departamento,San Borja,1,0,1,74,2900.0,700.0,183.0
13253,Casa en condominio,San Luis,3,2,1,130,2300.0,567.0,
13254,Departamento,Magdalena del Mar,2,1,0,84,2200.0,600.0,125.0
13255,Departamento,Santa Anita,2,0,0,60,1200.0,,13.0
13256,Departamento,Ate,2,1,1,70,2700.0,800.0,139.0
13257,Departamento,San Miguel,2,1,0,73,1680.0,500.0,80.0
13258,Departamento,Comas,1,0,0,42,2800.0,775.0,173.0
13259,Departamento,Ate,4,3,4,250,8000.0,3300.0,
13260,Departamento,Jesús María,3,2,3,180,2800.0,950.0,419.0
13261,Departamento,San Miguel,3,1,0,90,2000.0,620.0,56.0
13262,Departamento,Jesús María,3,2,3,90,1950.0,660.0,
13263,Departamento,Ate,3,2,1,170,5000.0,1228.0,435.0
13264,Habitación,La Punta,1,0,0,26,1000.0,360.0,
13265,Casa,Santa Rosa,3,1,1,146,2200.0,,103.0
13266,Departamento,Pueblo Libre,3,1,1,115,6000.0,1200.0,308.0
13267,Departamento,Lince,2,2,0,48,700.0,,
13268,Departamento,Ate,4,3,3,170,12000.0,1215.0,310.0
13269,Departamento,Ate,2,1,0,60,2500.0,600.0,200.0
13270,Departamento,Rímac,3,2,1,200,7500.0,3300.0,640.0
13271,Departamento,Jesús María,3,1,2,90,1100.0,1100.0,
13272,Departamento,La Molina,2,1,1,60,1300.0,350.0,78.0
13273,Departamento,San Miguel,2,1,0,84,1800.0,501.0,
13274,Departamento,San Miguel,3,1,1,90,2000.0,887.0,123.0
13275,Habitación,San Borja,1,0,0,27,1500.0,400.0,
13276,Departamento,San Borja,3,1,0,182,4500.0,1500.0,
13277,Departamento,San Borja,2,1,1,78,3500.0,725.0,110.0
13278,Departamento,Ate,3,1,1,85,2400.0,980.0,256.0
13279,Departamento,Ate,2,1,1,60,3200.0,1190.0,2130.0
13280,Cochera,Pachacámac,0,0,0,0,100.0,,85.0
13281,Departamento,Ate,4,2,1,140,5200.0,1250.0,650.0
13282,Casa,Punta Hermosa,6,2,6,333,20000.0,,697.0
13283,Departamento,Lince,2,0,0,50,650.0,345.0,
13284,Casa en condominio,Ate,4,0,2,288,12000.0,510.0,4910.0
13285,Departamento,Santa Anita,3,1,0,73,1700.0,894.0,20.0
13286,Departamento,Lurigancho,3,2,2,260,5850.0,1937.0,553.0
13287,Departamento,Chaclacayo,2,0,0,75,1200.0,330.0,265.0
13288,Departamento,San Miguel,3,2,1,118,2400.0,970.0,
13289,Departamento,San Borja,2,0,0,80,2650.0,504.0,
13290,Habitación,San Borja,0,0,0,35,1300.0,400.0,
13291,Departamento,Santa Rosa,2,1,0,80,1400.0,350.0,
13292,Casa en condominio,Ate,5,2,2,400,14000.0,2500.0,
13293,Departamento,El Agustino,2,0,0,54,900.0,,
13294,Departamento,Pachacámac,1,0,0,32,900.0,342.0,24.0
13295,Departamento,Rímac,3,1,1,135,9000.0,1220.0,430.0
13296,Departamento,Jesús María,4,2,2,120,2100.0,1200.0,238.0
13297,Departamento,Rímac,3,1,1,150,5000.0,1000.0,
13298,Casa en condominio,Lurín,5,0,2,250,15000.0,,
13299,Departamento,Comas,3,1,1,140,7900.0,2900.0,501.0
13300,Departamento,San Borja,3,1,1,135,4500.0,1636.0,260.0
13301,Departamento,Ate,3,1,1,75,2200.0,825.0,93.0
13302,Departamento,Callao,2,1,0,67,1300.0,575.0,40.0
13303,Departamento,Callao,2,1,1,84,1100.0,1004.0,782.0
13304,Departamento,Chorrillos,2,1,2,85,4230.0,1140.0,202.0
13305,Departamento,San Bartolo,3,0,0,130,4950.0,1000.0,1.0
13306,Departamento,Chaclacayo,2,1,0,55,1000.0,250.0,
13307,Casa,Chorrillos,1,1,0,30,800.0,40.0,
13308,Departamento,Ate,4,3,2,178,6000.0,1950.0,350.0
13309,Departamento,La Punta,2,1,1,83,1200.0,570.0,78.0
13310,Casa en condominio,Ate,4,2,4,595,30000.0,2500.0,2510.0
13311,Departamento,San Borja,2,1,1,120,3800.0,900.0,49.0
13312,Departamento,Ate,1,1,0,50,2000.0,1298.0,
13313,Departamento,Callao,2,0,0,78,790.0,,
13314,Departamento,San Borja,3,0,0,147,2700.0,925.0,284.0
13315,Departamento,San Isidro,3,0,0,65,1350.0,300.0,
13316,Departamento,Lince,3,1,1,120,1600.0,860.0,
13317,Departamento,Ancón,4,2,4,220,6500.0,2800.0,530.0
13318,Departamento,San Miguel,2,1,1,66,1800.0,800.0,100.0
13319,Departamento,Ate,2,2,1,111,6000.0,3400.0,700.0
13320,Departamento,Pachacámac,2,0,0,62,2500.0,530.0,
13321,Casa,La Perla,3,2,3,450,25000.0,,400.0
13322,Departamento,Chaclacayo,2,0,0,70,950.0,465.0,
13323,Departamento,Punta Hermosa,2,1,1,88,5000.0,1060.0,160.0
13324,Casa en condominio,Jesús María,4,1,1,439,8500.0,1350.0,914.0
13325,Departamento,Ate,4,4,1,348,25000.0,3700.0,1950.0
13326,Departamento,Jesús María,3,3,2,200,2700.0,1692.0,
13327,Departamento,Callao,2,1,1,56,1600.0,622.0,707.0
13328,Departamento,Callao,2,0,0,46,900.0,319.0,14.0
13329,Departamento,Punta Hermosa,4,2,1,166,6000.0,2300.0,550.0
13330,Departamento,Villa El Salvador,1,0,0,36,1900.0,430.0,55.0
13331,Departamento,Rímac,1,1,1,81,4500.0,1717.0,363.0
13332,Departamento,San Borja,3,0,0,107,3200.0,600.0,
13333,Departamento,Pucusana,1,0,0,60,1700.0,260.0,
13334,Departamento,San Miguel,3,2,0,82,2600.0,780.0,
13335,Departamento,San Borja,2,0,0,70,2400.0,669.0,112.0
13336,Departamento,La Punta,2,0,0,80,1900.0,700.0,79.0
13337,Departamento,San Borja,3,1,1,200,4500.0,1700.0,420.0
13338,Habitación,San Borja,1,0,0,26,1100.0,607.0,225.0
13339,Departamento,San Borja,1,0,0,60,2450.0,730.0,27.0
13340,Departamento,Ate,3,2,2,212,5500.0,1200.0,670.0
13341,Departamento,Comas,3,1,1,112,6800.0,1450.0,380.0
13342,Departamento,Punta Hermosa,3,1,0,88,3000.0,1100.0,139.0
13343,Departamento,Comas,4,1,1,180,10000.0,2400.0,
13344,Departamento,Comas,2,2,2,90,12000.0,3900.0,
13345,Departamento,Comas,2,1,0,60,1300.0,440.0,
13346,Departamento,Rímac,4,2,2,200,16000.0,2300.0,815.0
13347,Departamento,San Borja,3,2,1,139,3900.0,1470.0,230.0
13348,Departamento,Ate,4,3,2,245,6950.0,,
13349,Habitación,Chorrillos,1,0,0,20,1200.0,481.0,
13350,Departamento,San Miguel,2,0,0,75,1300.0,461.0,62.0
13351,Flat,Chorrillos,2,1,0,75,5500.0,,
13352,Departamento,Jesús María,3,2,1,106,2100.0,405.0,
13353,Casa,Los Olivos,3,0,0,40,1500.0,150.0,
13354,Departamento,Rímac,3,2,1,140,6400.0,3274.0,741.0
13355,Departamento,Rímac,3,3,1,200,12000.0,3000.0,600.0
13356,Departamento,Ventanilla,3,0,0,72,1900.0,320.0,67.0
13357,Departamento,Ate,2,1,0,51,1300.0,460.0,40.0
13358,Edificio completo,Chorrillos,0,2,0,600,15000.0,,600.0
13359,Departamento,Villa El Salvador,2,1,1,90,3500.0,1006.0,195.0
13360,Departamento,San Borja,4,1,0,141,4500.0,1139.0,378.0
13361,Departamento,Rímac,3,2,3,170,7000.0,3230.0,10.0
13362,Departamento,Punta Negra,2,1,1,64,1900.0,430.0,69.0
13363,Departamento,Jesús María,3,2,1,113,2400.0,522.0,2706.0
13364,Departamento,Pueblo Libre,3,2,1,125,5000.0,1698.0,357.0
13365,Departamento,San Borja,1,0,0,21,1100.0,405.0,
13366,Departamento,San Borja,1,0,0,46,1500.0,580.0,100.0
13367,Departamento,Comas,2,1,0,75,3200.0,1200.0,117.0
13368,Departamento,Comas,3,3,1,300,22000.0,4000.0,2000.0
13369,Departamento,Ate,3,2,3,115,3700.0,1500.0,300.0
13370,Departamento,Jesús María,2,2,1,85,2000.0,650.0,
13371,Departamento,Pueblo Libre,2,1,1,86,6700.0,650.0,
13372,Departamento,Comas,2,0,0,72,4199.0,415.0,120.0
13373,Departamento,Comas,3,2,2,280,16000.0,3100.0,694.0
13374,Edificio completo,Callao,0,18,0,2250,65000.0,,12000.0
13375,Departamento,San Borja,1,0,1,34,2000.0,480.0,
13376,Departamento,Ate,1,1,1,62,1500.0,1080.0,261.0
13377,Casa de villa,Villa María del Triunfo,3,1,1,110,2300.0,,130.0
13378,Departamento,Pachacámac,1,0,0,25,1100.0,,
13379,Departamento,Lurigancho,4,2,2,241,8000.0,2203.0,997.0
13380,Departamento,Punta Hermosa,2,0,0,70,2300.0,530.0,95.0
13381,Departamento,Independencia,2,0,0,75,750.0,,
13382,Casa en condominio,Jesús María,5,0,4,450,12000.0,1420.0,12524.0
13383,Departamento,Comas,2,1,0,81,4000.0,1070.0,214.0
13384,Departamento,Ate,5,4,4,404,20000.0,3700.0,950.0
13385,Departamento,Ate,5,4,4,341,11000.0,3700.0,
13386,Departamento,Ate,4,2,3,235,8000.0,2700.0,415.0
13387,Departamento,Jesús María,2,1,1,72,1300.0,780.0,
13388,Departamento,Chorrillos,3,1,1,100,4500.0,1600.0,249.0
13389,Departamento,Pueblo Libre,3,1,1,140,4100.0,1593.0,
13390,Habitación,Punta Negra,1,0,0,26,1300.0,407.0,26.0
13391,Departamento,Santa Rosa,2,0,0,54,800.0,340.0,
13392,Departamento,Rímac,2,1,0,75,3500.0,1100.0,153.0
13393,Departamento,Ate,4,2,1,280,9500.0,,
13394,Departamento,Lince,2,1,0,50,900.0,305.0,
13395,Departamento,Villa El Salvador,1,0,0,32,1400.0,650.0,30.0
13396,Habitación,Pachacámac,0,0,0,20,700.0,349.0,25.0
13397,Departamento,Ate,3,2,3,110,3000.0,1754.0,232.0
13398,Flat,Ate,1,1,1,54,10000.0,2200.0,250.0
13399,Departamento,San Borja,4,2,1,410,16000.0,2300.0,1247.0
13400,Departamento,Punta Hermosa,2,2,1,85,4000.0,2200.0,180.0
13401,Departamento,Chorrillos,1,1,0,45,2200.0,561.0,55.0
13402,Departamento,Pueblo Libre,2,1,0,69,3100.0,627.0,235.0
13403,Departamento,San Miguel,3,1,1,108,1800.0,700.0,144.0
13404,Casa de villa,Jesús María,4,2,2,900,10000.0,1650.0,1520.0
13405,Departamento,Pachacámac,2,0,0,60,3000.0,550.0,70.0
13406,Departamento,Callao,3,2,1,110,2350.0,962.0,145.0
13407,Departamento,La Molina,2,1,0,68,700.0,550.0,
13408,Casa,Lince,2,1,0,80,1000.0,,
13409,Departamento,Rímac,3,1,2,180,16000.0,2330.0,593.0
13410,Departamento,Ate,4,3,3,160,8500.0,2300.0,400.0
13411,Departamento,Jesús María,2,1,1,90,1700.0,784.0,204.0
13412,Departamento,Punta Hermosa,3,1,0,114,3000.0,1200.0,
13413,Departamento,Villa El Salvador,1,0,0,23,800.0,480.0,29.0
13414,Casa,La Perla,6,3,6,790,30000.0,900.0,1532.0
13415,Departamento,Villa El Salvador,1,0,0,35,1800.0,418.0,25.0
13416,Departamento,Ancón,4,3,4,220,11000.0,2927.0,611.0
13417,Departamento,San Miguel,3,0,0,100,2600.0,620.0,130.0
13418,Departamento,Villa El Salvador,3,0,0,97,3500.0,800.0,1800.0
13419,Flat,Comas,2,2,2,70,5000.0,2000.0,320.0
13420,Departamento,Villa El Salvador,1,0,1,30,1200.0,467.0,250.0
13421,Departamento,Punta Hermosa,2,1,0,87,2900.0,832.0,128.0
13422,Departamento,San Borja,4,1,2,266,10500.0,2384.0,710.0
13423,Departamento,Ventanilla,2,0,0,58,1300.0,480.0,
